C:\Users\ecestudent\Desktop\Experiments\Nielsen_Lab\Autism_Networks\tasks\LineTask_EasyHard_20160601 - Copy\LineTask_EasyHard_20160601 - Copy\LineTask_EasyHard_20160601_inf_1-00163-2.edat2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ExperimentName,Subject,Session,Clock.Information,ColCount,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,LenCount,RandomSeed,RestSlide.ACC[Session],RestSlide.CRESP[Session],RestSlide.DurationError[Session],RestSlide.OnsetDelay[Session],RestSlide.OnsetTime[Session],RestSlide.OnsetToOnsetTime[Session],RestSlide.RESP[Session],RestSlide.RT[Session],RestSlide.RTTime[Session],RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,ThankYou.ACC,ThankYou.CRESP,ThankYou.DurationError,ThankYou.OnsetDelay,ThankYou.OnsetTime,ThankYou.OnsetToOnsetTime,ThankYou.RESP,ThankYou.RT,ThankYou.RTTime,WaitForTrigger.ACC,WaitForTrigger.CRESP,WaitForTrigger.DurationError,WaitForTrigger.OnsetDelay,WaitForTrigger.OnsetTime,WaitForTrigger.OnsetToOnsetTime,WaitForTrigger.RESP,WaitForTrigger.RT,WaitForTrigger.RTTime,Block,BlockList,BlockList.Cycle,BlockList.Sample,ColInstr.ACC,ColInstr.CRESP,ColInstr.DurationError,ColInstr.OnsetDelay,ColInstr.OnsetTime,ColInstr.OnsetToOnsetTime,ColInstr.RESP,ColInstr.RT,ColInstr.RTTime,LenInstr.ACC,LenInstr.CRESP,LenInstr.DurationError,LenInstr.OnsetDelay,LenInstr.OnsetTime,LenInstr.OnsetToOnsetTime,LenInstr.RESP,LenInstr.RT,LenInstr.RTTime,Procedure[Block],RestSlide.ACC[Block],RestSlide.CRESP[Block],RestSlide.DurationError[Block],RestSlide.OnsetDelay[Block],RestSlide.OnsetTime[Block],RestSlide.OnsetToOnsetTime[Block],RestSlide.RESP[Block],RestSlide.RT[Block],RestSlide.RTTime[Block],Running[Block],Trial,ColSlide.ACC,ColSlide.CRESP,ColSlide.DurationError,ColSlide.OnsetDelay,ColSlide.OnsetTime,ColSlide.OnsetToOnsetTime,ColSlide.RESP,ColSlide.RT,ColSlide.RTTime,CorrResp,EasyColTrialList,EasyColTrialList.Cycle,EasyColTrialList.Sample,EasyLenTrialList,EasyLenTrialList.Cycle,EasyLenTrialList.Sample,HardColTrialList,HardColTrialList.Cycle,HardColTrialList.Sample,HardLenTrialList,HardLenTrialList.Cycle,HardLenTrialList.Sample,ISI.ACC,ISI.CRESP,ISI.DurationError,ISI.OnsetDelay,ISI.OnsetTime,ISI.OnsetToOnsetTime,ISI.RESP,ISI.RT,ISI.RTTime,LenSlide.ACC,LenSlide.CRESP,LenSlide.DurationError,LenSlide.OnsetDelay,LenSlide.OnsetTime,LenSlide.OnsetToOnsetTime,LenSlide.RESP,LenSlide.RT,LenSlide.RTTime,Procedure[Trial],Running[Trial],StimFile,Yloc
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,4,4,1,4,,,,,,,,,,,,,,,,,,,BlockLenEasy,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,10,,,,,,,,,,1,,,,1,3,10,,,,,,,1,,2,8,278017,200,,0,0,1,1,2,0,278217,0,1,586,278803,LenTrial,EasyLenTrialList,stims/longup_easy.bmp,389
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,4,4,1,4,,,,,,,,,,,,,,,,,,,BlockLenEasy,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,11,,,,,,,,,,1,,,,3,3,11,,,,,,,1,,2,15,278818,200,,0,0,1,1,2,0,279018,0,1,586,279604,LenTrial,EasyLenTrialList,stims/longup_easy.bmp,369
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,4,4,1,4,,,,,,,,,,,,,,,,,,,BlockLenEasy,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,12,,,,,,,,,,1,,,,3,3,12,,,,,,,0,,3,14,279618,201,5,187,279805,1,1,2,1,279819,0,1,671,280490,LenTrial,EasyLenTrialList,stims/longup_easy.bmp,391
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,4,4,1,4,,,,,,,,,,,,,,,,,,,BlockLenEasy,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,13,,,,,,,,,,1,,,,1,4,13,,,,,,,0,,3,12,280502,200,5,83,280585,1,1,2,0,280702,0,1,618,281320,LenTrial,EasyLenTrialList,stims/longup_easy.bmp,393
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,4,4,1,4,,,,,,,,,,,,,,,,,,,BlockLenEasy,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,14,,,,,,,,,,1,,,,3,4,14,,,,,,,0,,2,15,281336,200,5,29,281365,1,1,2,0,281536,0,1,647,282183,LenTrial,EasyLenTrialList,stims/longup_easy.bmp,391
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,4,4,1,4,,,,,,,,,,,,,,,,,,,BlockLenEasy,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,15,,,,,,,,,,1,,,,3,4,15,,,,,,,1,,2,21,282204,200,,0,0,1,1,2,0,282404,0,1,647,283051,LenTrial,EasyLenTrialList,stims/longup_easy.bmp,376
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,4,4,1,4,,,,,,,,,,,,,,,,,,,BlockLenEasy,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,16,,,,,,,,,,2,,,,2,4,16,,,,,,,1,,2,20,283071,200,,0,0,1,2,2,0,283271,0,2,566,283837,LenTrial,EasyLenTrialList,stims/longdown_easy.bmp,372
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,4,4,1,4,,,,,,,,,,,,,,,,,,,BlockLenEasy,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,17,,,,,,,,,,1,,,,3,5,17,,,,,,,1,,2,17,283855,200,,0,0,1,1,2,0,284055,0,1,627,284682,LenTrial,EasyLenTrialList,stims/longup_easy.bmp,383
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,4,4,1,4,,,,,,,,,,,,,,,,,,,BlockLenEasy,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,18,,,,,,,,,,1,,,,3,5,18,,,,,,,1,,3,22,284705,201,,0,0,1,1,2,1,284906,0,1,695,285601,LenTrial,EasyLenTrialList,stims/longup_easy.bmp,368
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,4,4,1,4,,,,,,,,,,,,,,,,,,,BlockLenEasy,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,19,,,,,,,,,,2,,,,4,5,19,,,,,,,1,,2,21,285623,200,,0,0,1,2,2,0,285823,0,2,498,286321,LenTrial,EasyLenTrialList,stims/longdown_easy.bmp,371
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,4,4,1,4,,,,,,,,,,,,,,,,,,,BlockLenEasy,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,20,,,,,,,,,,2,,,,4,5,20,,,,,,,1,,2,19,286340,200,,0,0,1,2,2,0,286540,0,2,579,287119,LenTrial,EasyLenTrialList,stims/longdown_easy.bmp,391
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,4,4,1,4,,,,,,,,,,,,,,,,,,,BlockLenEasy,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,21,,,,,,,,,,2,,,,2,6,21,,,,,,,1,,2,21,287140,201,,0,0,1,2,2,1,287341,0,2,600,287941,LenTrial,EasyLenTrialList,stims/longdown_easy.bmp,391
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,4,4,1,4,,,,,,,,,,,,,,,,,,,BlockLenEasy,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,22,,,,,,,,,,2,,,,4,6,22,,,,,,,1,,2,16,287958,200,,0,0,1,2,2,0,288158,0,2,659,288817,LenTrial,EasyLenTrialList,stims/longdown_easy.bmp,365
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,4,4,1,4,,,,,,,,,,,,,,,,,,,BlockLenEasy,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,23,,,,,,,,,,2,,,,2,6,23,,,,,,,1,,2,7,288825,200,,0,0,1,2,2,0,289025,0,2,642,289667,LenTrial,EasyLenTrialList,stims/longdown_easy.bmp,367
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,4,4,1,4,,,,,,,,,,,,,,,,,,,BlockLenEasy,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,24,,,,,,,,,,1,,,,3,6,24,,,,,,,1,,2,9,289676,200,,0,0,1,1,2,0,289876,0,1,749,290625,LenTrial,EasyLenTrialList,stims/longup_easy.bmp,394
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,4,4,1,4,,,,,,,,,,,,,,,,,,,BlockLenEasy,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,25,,,,,,,,,,1,,,,3,7,25,,,,,,,0,,2,18,290643,200,5,82,290725,1,1,2,0,290843,0,1,648,291491,LenTrial,EasyLenTrialList,stims/longup_easy.bmp,367
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,4,4,1,4,,,,,,,,,,,,,,,,,,,BlockLenEasy,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,26,,,,,,,,,,1,,,,1,7,26,,,,,,,1,,2,19,291510,200,,0,0,1,1,2,0,291710,0,1,644,292354,LenTrial,EasyLenTrialList,stims/longup_easy.bmp,364
LineTask_EasyHard_20160601_inf_1,163,2,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">12038315024621</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-01-03T20:35:01Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",101,LineTask_EasyHard_20160601_inf_1-00163-2,59.957,1.0.0.528,1,96,-476324747,0,,1,24,510118,8989,5555555555,7585,517703,Professional,2.0.10.356,2.0.10.356,1/3/2022,1/3/2022 20:35,13:35:02,2.0.10.252,0,,-999999,20,537120,0,{ESCAPE},19676,556796,0,,-999999,51,45183,0,5,176903,222086,4,4,1,4,,,,,,,,,,,,,,,,,,,BlockLenEasy,0,,1,24,510118,8989,5555555555,7585,517703,BlockList,27,,,,,,,,,,2,,,,2,7,27,,,,,,,1,,2,24,292378,200,,0,0,1,2,2,0,292578,0,2,707,293285,LenTrial,EasyLenTrialList,stims/longdown_easy.bmp,369
